COLLEGE,DEPT,SSTS,CRN,COURSE,SEC,TITLE,PT TRM,CR,CONT,DAYS,TIME,LOCATION,SCD OVR,SD,INSM,IP,INSTRUCTOR,INS OVR,PRIMARY,% RESPONSE,SAPR,FEE,FEE DETL,MAX CAP,TERMS
College of Arts and Sciences,BLY,A,16597,BLY599,119,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,S Ní Chadhain,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16598,BLY599,120,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,S Ní Chadhain,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16599,BLY599,121,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,S Ní Chadhain,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16600,BLY599,122,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,STAFF,,,,DP,,,0,0
College of Arts and Sciences,BLY,A,16601,BLY599,123,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,J Henning,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16602,BLY599,124,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,R Littlefield,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16603,BLY599,125,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,K Major,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16604,BLY599,126,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,J McCreadie,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16605,BLY599,127,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,S Ní Chadhain,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16606,BLY599,128,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,J Perez,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16607,BLY599,129,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,J Perez,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16608,BLY599,130,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,J Perez,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16609,BLY599,131,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,J Strickland,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16610,BLY599,132,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,J Strickland,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16611,BLY599,133,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,J Strickland,,Y,100,DP,,,5,0
